"PVWatts Hourly PV Performance Data"
"Requested Location","India"
"Solar Resource Data Location","NSRDB Lat/Lng: 28.65, 77.25"
"Latitude (degrees)", 28.65
"Longitude (degrees)", 77.25
"Elevation (m)","0"
"DC System Size (kW)","1"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","22","1","0","0","26.718","2","0.2","0","26.718","0","0"
"4","22","2","0","0","26.012","2","0.2","0","26.012","0","0"
"4","22","3","0","0","25.395","1","0.2","0","25.395","0","0"
"4","22","4","0","0","24.846","1","0.2","0","24.846","0","0"
"4","22","5","0","0","24.799","1","0.2","0","0","0","0"
"4","22","6","9","51","27.557","2","0.2","49.268","28.755","37.869","32.564"
"4","22","7","202","173","31.466","1","0.2","255.024","39.247","201.686","190.575"
"4","22","8","416","237","36.388","2","0.2","511.877","48.845","395.816","377.827"
"4","22","9","524","284","38.952","2","0.2","724.238","56.539","539.404","516.327"
"4","22","10","620","302","40.689","2","0.2","898.967","62.494","649.025","622.064"
"4","22","11","679","293","41.842","2","0.2","985.588","65.738","699.494","670.744"
"4","22","12","686","296","42.347","3","0.2","987.002","62.252","711.806","682.62"
"4","22","13","669","289","42.22","3","0.2","908.692","60.562","662.961","635.506"
"4","22","14","627","273","41.563","3","0.2","763.016","56.99","569.367","545.228"
"4","22","15","552","245","40.314","3","0.2","567.589","51.819","436.331","416.906"
"4","22","16","415","206","38.542","3","0.2","346.818","45.534","265.534","252.161"
"4","22","17","155","134","36.35","3","0.2","133.695","39","95.737","88.381"
"4","22","18","0","8","33.51","2","0.2","7.61","33.665","3.167","0"
"4","22","19","0","0","32.288","2","0.2","0","32.288","0","0"
"4","22","20","0","0","31.399","2","0.2","0","31.399","0","0"
"4","22","21","0","0","30.622","2","0.2","0","30.622","0","0"
"4","22","22","0","0","29.845","1","0.2","0","29.845","0","0"
"4","22","23","0","0","29.093","1","0.2","0","29.093","0","0"
"4","23","0","0","0","28.387","1","0.2","0","28.387","0","0"
"4","23","1","0","0","27.663","1","0.2","0","27.663","0","0"
"4","23","2","0","0","26.987","1","0.2","0","26.987","0","0"
"4","23","3","0","0","26.339","1","0.2","0","26.339","0","0"
"4","23","4","0","0","25.735","1","0.2","0","25.735","0","0"
"4","23","5","0","0","25.577","1","0.2","0","0","0","0"
"4","23","6","6","51","28.202","1","0.2","48.669","29.686","37.346","32.059"
"4","23","7","192","174","31.483","1","0.2","251.62","39.161","198.961","187.948"
"4","23","8","379","249","35.989","1","0.2","494.797","51.082","378.341","360.971"
"4","23","9","527","283","39.515","2","0.2","725.613","57.136","538.988","515.926"
"4","23","10","576","324","42.243","2","0.2","878.314","63.541","630.686","604.375"
"4","23","11","672","291","43.655","3","0.2","976.071","63.336","700.279","671.502"
"4","23","12","678","294","44.169","3","0.2","976.438","63.86","699.205","670.466"
"4","23","13","661","287","43.954","3","0.2","898.725","62.094","651.259","624.219"
"4","23","14","577","304","43.13","3","0.2","753.486","58.359","558.204","534.461"
"4","23","15","545","243","41.843","3","0.2","560.997","53.213","428.544","409.395"
"4","23","16","341","231","40.076","3","0.2","342.744","46.991","261.468","248.24"
"4","23","17","143","134","37.901","3","0.2","132.122","40.524","94.383","87.075"
"4","23","18","0","8","35.116","3","0.2","7.61","35.245","3.137","0"
"4","23","19","0","0","33.865","3","0.2","0","33.865","0","0"
"4","23","20","0","0","32.881","3","0.2","0","32.881","0","0"
"4","23","21","0","0","31.955","2","0.2","0","31.955","0","0"
"4","23","22","0","0","30.995","2","0.2","0","30.995","0","0"
"4","23","23","0","0","30.123","2","0.2","0","30.123","0","0"
"4","24","0","0","0","29.207","2","0.2","0","29.207","0","0"
"4","24","1","0","0","28.293","2","0.2","0","28.293","0","0"
"4","24","2","0","0","27.415","1","0.2","0","27.415","0","0"
"4","24","3","0","0","26.7","1","0.2","0","26.7","0","0"
"4","24","4","0","0","26.074","0","0.2","0","26.074","0","0"
"4","24","5","0","0","25.903","0","0.2","0","0","0","0"
"4","24","6","15","55","28.637","1","0.2","54.481","30.296","41.619","36.181"
"4","24","7","258","174","32.592","1","0.2","283.304","41.236","222.944","211.081"
"4","24","8","468","226","37.924","1","0.2","535.614","54.27","405.186","386.865"
"4","24","9","572","268","41.04","1","0.2","748.092","63.821","539.859","516.766"
"4","24","10","648","281","43.083","1","0.2","904.605","70.595","629.731","603.454"
"4","24","11","679","293","44.372","1","0.2","984.384","74.294","671.497","643.74"
"4","24","12","686","296","44.971","1","0.2","985.505","74.931","670.532","642.809"
"4","24","13","670","290","44.829","1","0.2","908.98","72.486","628.092","601.873"
"4","24","14","629","274","44.071","2","0.2","764.08","62.645","555.992","532.328"
"4","24","15","554","246","42.657","2","0.2","568.52","56.512","428.121","408.988"
"4","24","16","417","206","40.712","2","0.2","346.738","49.116","261.251","248.03"
"4","24","17","161","136","38.341","2","0.2","135.568","41.572","95.981","88.617"
"4","24","18","0","8","35.437","2","0.2","7.61","35.592","3.131","0"
"4","24","19","0","0","34.182","3","0.2","0","34.182","0","0"
"4","24","20","0","0","33.125","3","0.2","0","33.125","0","0"
"4","24","21","0","0","32.139","3","0.2","0","32.139","0","0"
"4","24","22","0","0","31.196","2","0.2","0","31.196","0","0"
"4","24","23","0","0","30.348","2","0.2","0","30.348","0","0"
"4","25","0","0","0","29.546","2","0.2","0","29.546","0","0"
"4","25","1","0","0","28.809","2","0.2","0","28.809","0","0"
"4","25","2","0","0","28.076","1","0.2","0","28.076","0","0"
"4","25","3","0","0","27.408","1","0.2","0","27.408","0","0"
"4","25","4","0","0","26.74","1","0.2","0","26.74","0","0"
"4","25","5","0","0","26.522","0","0.2","0","0","0","0"
"4","25","6","25","61","29.271","0","0.2","62.076","31.797","47.11","41.478"
"4","25","7","248","176","33.192","0","0.2","280.829","44.667","217.677","206.001"
"4","25","8","470","226","39.23","0","0.2","536.977","61.174","393.895","375.974"
"4","25","9","575","267","42.509","0","0.2","749.443","73.069","518.171","495.847"
"4","25","10","651","284","44.448","1","0.2","909.908","72.12","628.831","602.586"
"4","25","11","681","302","45.597","1","0.2","994.408","75.822","673.201","645.383"
"4","25","12","688","305","45.973","1","0.2","995.331","76.23","672.816","645.012"
"4","25","13","673","296","45.667","1","0.2","916.59","73.554","630.035","603.747"
"4","25","14","623","284","44.713","2","0.2","768.377","63.389","557.059","533.356"
"4","25","15","541","255","43.319","2","0.2","568.781","57.179","426.854","407.766"
"4","25","16","418","206","41.464","2","0.2","346.716","49.866","260.315","247.128"
"4","25","17","216","132","39.063","2","0.2","138.711","42.35","95.962","88.598"
"4","25","18","0","12","36.058","2","0.2","11.416","36.29","4.793","0.66"
"4","25","19","0","0","34.857","2","0.2","0","34.857","0","0"
"4","25","20","0","0","33.966","2","0.2","0","33.966","0","0"
"4","25","21","0","0","33.024","2","0.2","0","33.024","0","0"
"4","25","22","0","0","32.142","2","0.2","0","32.142","0","0"
"4","25","23","0","0","31.298","2","0.2","0","31.298","0","0"
"4","26","0","0","0","30.472","2","0.2","0","30.472","0","0"
"4","26","1","0","0","29.675","2","0.2","0","29.675","0","0"
"4","26","2","0","0","28.866","2","0.2","0","28.866","0","0"
"4","26","3","0","0","28.033","2","0.2","0","28.033","0","0"
"4","26","4","0","0","27.266","1","0.2","0","27.266","0","0"
"4","26","5","0","0","26.988","1","0.2","0","0","0","0"
"4","26","6","14","57","29.691","1","0.2","56.148","31.401","42.814","37.334"
"4","26","7","177","178","33.582","0","0.2","248.889","43.75","192.821","182.025"
"4","26","8","372","254","38.76","1","0.2","495.044","53.858","373.709","356.504"
"4","26","9","535","277","42.551","2","0.2","725.859","60.177","531.93","509.118"
"4","26","10","596","317","44.732","2","0.2","889.082","66.292","630.527","604.222"
"4","26","11","648","318","46.02","2","0.2","976.094","69.68","679.834","651.781"
"4","26","12","690","297","46.528","3","0.2","988.854","66.469","699.579","670.827"
"4","26","13","674","291","46.317","3","0.2","911.966","64.723","652.918","625.819"
"4","26","14","632","275","45.446","3","0.2","765.918","60.93","561.52","537.66"
"4","26","15","542","255","44.065","3","0.2","568.794","55.592","429.815","410.621"
"4","26","16","366","229","42.285","3","0.2","348.746","49.318","263.135","249.847"
"4","26","17","123","140","39.966","3","0.2","133.913","42.633","95.854","88.494"
"4","26","18","0","11","36.867","2","0.2","10.464","37.08","4.351","0.233"
"4","26","19","0","0","35.559","2","0.2","0","35.559","0","0"
"4","26","20","0","0","34.644","2","0.2","0","34.644","0","0"
"4","26","21","0","0","33.807","3","0.2","0","33.807","0","0"
"4","26","22","0","0","32.98","3","0.2","0","32.98","0","0"
"4","26","23","0","0","32.205","3","0.2","0","32.205","0","0"
"4","27","0","0","0","31.41","4","0.2","0","31.41","0","0"
"4","27","1","0","0","30.66","4","0.2","0","30.66","0","0"
"4","27","2","0","0","29.827","4","0.2","0","29.827","0","0"
"4","27","3","0","0","29.003","4","0.2","0","29.003","0","0"
"4","27","4","0","0","28.267","4","0.2","0","28.267","0","0"
"4","27","5","0","0","27.919","3","0.2","0","0","0","0"
"4","27","6","17","60","30.003","3","0.2","59.543","31.205","45.505","39.929"
"4","27","7","196","179","33.902","3","0.2","258.401","39.132","204.48","193.271"
"4","27","8","438","236","38.848","3","0.2","525.471","49.483","405.217","386.895"
"4","27","9","564","273","42.325","4","0.2","745.795","55.218","558.737","534.976"
"4","27","10","647","281","44.493","4","0.2","902.357","60.074","658.578","631.278"
"4","27","11","677","293","45.753","4","0.2","980.428","62.673","705.236","676.283"
"4","27","12","683","295","46.293","4","0.2","979.243","63.195","703.096","674.219"
"4","27","13","667","289","46.139","4","0.2","902.909","61.736","655.125","627.948"
"4","27","14","626","273","45.421","4","0.2","758.639","58.548","562.009","538.132"
"4","27","15","552","245","44.138","4","0.2","564.694","53.934","429.888","410.691"
"4","27","16","420","207","42.462","4","0.2","347.632","48.458","262.538","249.271"
"4","27","17","170","138","40.427","4","0.2","137.707","42.763","96.947","89.548"
"4","27","18","0","10","37.777","3","0.2","9.513","37.938","3.913","0"
"4","27","19","0","0","36.358","3","0.2","0","36.358","0","0"
"4","27","20","0","0","35.323","3","0.2","0","35.323","0","0"
"4","27","21","0","0","34.33","3","0.2","0","34.33","0","0"
"4","27","22","0","0","33.444","2","0.2","0","33.444","0","0"
"4","27","23","0","0","32.624","2","0.2","0","32.624","0","0"
"4","28","0","0","0","31.883","2","0.2","0","31.883","0","0"
"4","28","1","0","0","31.178","2","0.2","0","31.178","0","0"
"4","28","2","0","0","30.517","1","0.2","0","30.517","0","0"
"4","28","3","0","0","29.834","1","0.2","0","29.834","0","0"
"4","28","4","0","0","29.242","1","0.2","0","29.242","0","0"
"4","28","5","0","0","29.042","0","0.2","0","0","0","0"
"4","28","6","13","59","31.655","0","0.2","57.803","34.014","43.676","38.165"
"4","28","7","200","180","35.37","0","0.2","261.189","46.041","200.664","189.59"
"4","28","8","442","236","40.647","0","0.2","528.073","62.22","384.971","367.366"
"4","28","9","581","257","44.026","1","0.2","745.484","66.726","530.831","508.058"
"4","28","10","639","279","45.883","1","0.2","892.402","73.022","614.064","588.342"
"4","28","11","669","291","47.069","1","0.2","969.835","76.546","654.453","627.3"
"4","28","12","675","293","47.558","1","0.2","968.645","77.003","652.548","625.462"
"4","28","13","658","287","47.352","1","0.2","892.044","74.491","610.487","584.891"
"4","28","14","617","270","46.443","1","0.2","748.097","69.24","528.019","505.346"
"4","28","15","543","243","44.97","1","0.2","557.003","61.987","408.985","390.529"
"4","28","16","423","200","42.965","2","0.2","341.915","51.248","254.778","241.787"
"4","28","17","173","139","40.558","1","0.2","138.698","44.701","96.791","89.398"
"4","28","18","0","13","37.795","1","0.2","12.367","38.111","5.163","1.017"
"4","28","19","0","0","36.684","1","0.2","0","36.684","0","0"
"4","28","20","0","0","35.809","1","0.2","0","35.809","0","0"
"4","28","21","0","0","35.012","1","0.2","0","35.012","0","0"
"4","28","22","0","0","34.211","2","0.2","0","34.211","0","0"
"4","28","23","0","0","33.377","2","0.2","0","33.377","0","0"
"4","29","0","0","0","32.57","3","0.2","0","32.57","0","0"
"4","29","1","0","0","31.729","3","0.2","0","31.729","0","0"
"4","29","2","0","0","30.904","3","0.2","0","30.904","0","0"
"4","29","3","0","0","30.142","3","0.2","0","30.142","0","0"
"4","29","4","0","0","29.526","2","0.2","0","29.526","0","0"
"4","29","5","0","0","29.389","2","0.2","0","0","0","0"
"4","29","6","0","53","31.68","2","0.2","49.307","32.881","37.57","32.275"
"4","29","7","233","187","35.843","2","0.2","284.698","42.771","222.518","210.669"
"4","29","8","408","247","40.862","1","0.2","516.035","56.601","385.276","367.661"
"4","29","9","576","255","43.744","1","0.2","739.18","66.252","527.412","504.76"
"4","29","10","635","278","45.692","1","0.2","887.166","72.67","611.436","585.807"
"4","29","11","665","289","46.8","1","0.2","963.219","76.075","651.466","624.418"
"4","29","12","671","292","47.132","1","0.2","962.944","76.403","650.569","623.553"
"4","29","13","656","286","46.756","1","0.2","888.485","73.786","610.058","584.477"
"4","29","14","615","270","45.828","2","0.2","745.862","63.957","539.271","516.199"
"4","29","15","544","243","44.453","2","0.2","557.054","58.026","416.322","397.606"
"4","29","16","425","200","42.624","2","0.2","342.313","50.917","255.399","242.386"
"4","29","17","44","123","40.517","2","0.2","111.265","43.204","81.202","74.362"
"4","29","18","0","17","37.926","2","0.2","16.172","38.255","6.856","2.65"
"4","29","19","0","0","36.755","2","0.2","0","36.755","0","0"
"4","29","20","0","0","35.885","1","0.2","0","35.885","0","0"
"4","29","21","0","0","35.098","1","0.2","0","35.098","0","0"
"4","29","22","0","0","34.327","1","0.2","0","34.327","0","0"
"4","29","23","0","0","33.543","1","0.2","0","33.543","0","0"
"4","30","0","0","0","32.85","1","0.2","0","32.85","0","0"
"4","30","1","0","0","32.165","1","0.2","0","32.165","0","0"
"4","30","2","0","0","31.56","1","0.2","0","31.56","0","0"
"4","30","3","0","0","31.273","2","0.2","0","31.273","0","0"
"4","30","4","0","0","31.034","2","0.2","0","31.034","0","0"
"4","30","5","0","0","31.258","2","0.2","0","0","0","0"
"4","30","6","18","64","33.377","1","0.2","63.466","35.31","47.769","42.113"
"4","30","7","140","186","37.615","2","0.2","239.808","43.45","185.668","175.126"
"4","30","8","321","275","41.523","2","0.2","481.306","53.224","363.381","346.542"
"4","30","9","484","304","44.023","2","0.2","708.685","61.225","516.032","493.783"
"4","30","10","556","339","45.822","1","0.2","870.895","72.29","600.166","574.936"
"4","30","11","662","289","46.949","2","0.2","959.517","70.209","667.05","639.451"
"4","30","12","669","291","47.318","2","0.2","959.208","70.574","666.044","638.48"
"4","30","13","653","285","46.966","2","0.2","884.023","68.417","622.334","596.318"
"4","30","14","613","270","46.122","3","0.2","743.637","61.154","544.405","521.151"
"4","30","15","541","243","44.801","3","0.2","554.781","56.043","418.191","399.409"
"4","30","16","304","241","43.024","3","0.2","334.032","49.764","251.627","238.747"
"4","30","17","38","122","40.979","3","0.2","109.761","43.186","80.318","73.508"
"4","30","18","0","5","38.579","3","0.2","4.756","38.66","1.864","0"
"4","30","19","0","0","37.278","2","0.2","0","37.278","0","0"
"4","30","20","0","0","36.368","3","0.2","0","36.368","0","0"
"4","30","21","0","0","35.545","3","0.2","0","35.545","0","0"
"4","30","22","0","0","34.627","3","0.2","0","34.627","0","0"
"4","30","23","0","0","33.74","3","0.2","0","33.74","0","0"
"5","1","0","0","0","32.853","3","0.2","0","32.853","0","0"
"5","1","1","0","0","32.039","3","0.2","0","32.039","0","0"
"5","1","2","0","0","31.311","3","0.2","0","31.311","0","0"
"5","1","3","0","0","30.661","3","0.2","0","30.661","0","0"
"5","1","4","0","0","30.057","3","0.2","0","30.057","0","0"
"5","1","5","0","0","30.793","2","0.2","0","0","0","0"
"5","1","6","3","56","32.908","2","0.2","52.75","34.192","39.983","34.602"
"5","1","7","113","188","37.267","2","0.2","229.451","42.849","177.772","167.509"
"5","1","8","325","263","41.093","2","0.2","472.268","52.576","357.516","340.884"
"5","1","9","431","315","43.461","2","0.2","674.969","59.839","493.84","472.378"
"5","1","10","507","347","45.21","2","0.2","831.906","65.373","591.515","566.592"
"5","1","11","498","359","46.388","2","0.2","863.938","67.313","607.401","581.915"
"5","1","12","464","374","46.913","1","0.2","837.843","72.354","575.398","551.046"
"5","1","13","503","347","46.781","1","0.2","806.958","71.311","559.144","535.368"
"5","1","14","394","376","45.369","1","0.2","672.348","65.829","479.288","458.342"
"5","1","15","21","195","42.366","0","0.2","194.5","50.293","143.608","134.556"
"5","1","16","109","238","40.117","0","0.2","259.76","50.719","194.717","183.854"
"5","1","17","0","31","38.285","0","0.2","28.802","39.459","20.416","15.729"
"5","1","18","0","4","37.08","1","0.2","3.805","37.177","1.484","0"
"5","1","19","0","0","35.803","1","0.2","0","35.803","0","0"
"5","1","20","0","0","33.227","2","0.2","0","33.227","0","0"
"5","1","21","0","0","31.857","2","0.2","0","31.857","0","0"
"5","1","22","0","0","30.434","2","0.2","0","30.434","0","0"
"5","1","23","0","0","29.519","3","0.2","0","29.519","0","0"
"5","2","0","0","0","28.796","3","0.2","0","28.796","0","0"
"5","2","1","0","0","28.314","4","0.2","0","28.314","0","0"
"5","2","2","0","0","27.867","4","0.2","0","27.867","0","0"
"5","2","3","0","0","27.44","4","0.2","0","27.44","0","0"
"5","2","4","0","0","27.132","3","0.2","0","27.132","0","0"
"5","2","5","0","0","27.231","3","0.2","0","0","0","0"
"5","2","6","0","36","28.853","2","0.2","33.452","29.669","25.396","20.533"
"5","2","7","10","146","31.051","2","0.2","140.484","34.468","110.607","102.724"
"5","2","8","63","244","34.895","1","0.2","273.264","43.206","210.41","198.991"
"5","2","9","372","349","37.908","1","0.2","653.685","57.785","481.718","460.686"
"5","2","10","499","350","39.995","1","0.2","826.729","65.114","588.402","563.589"
"5","2","11","552","357","41.352","1","0.2","915.05","69.143","638.085","611.512"
"5","2","12","559","355","42.125","1","0.2","911.92","69.826","634.298","607.859"
"5","2","13","497","354","42.155","1","0.2","807.545","66.701","571.45","547.237"
"5","2","14","252","403","41.42","1","0.2","584.18","59.181","427.04","407.945"
"5","2","15","175","370","40.056","1","0.2","454.597","53.908","341.345","325.286"
"5","2","16","231","239","38.158","2","0.2","305.359","45.57","234.155","221.894"
"5","2","17","70","140","35.864","3","0.2","126.828","38.406","94.509","87.197"
"5","2","18","0","12","33.448","3","0.2","11.416","33.641","4.866","0.73"
"5","2","19","0","0","31.981","4","0.2","0","31.981","0","0"
"5","2","20","0","0","31.125","4","0.2","0","31.125","0","0"
"5","2","21","0","0","30.4","4","0.2","0","30.4","0","0"
